"","Koppen","Estacion","Lluvia","VelRafaga","Vel9am","Vel3pm","Hum9am","Hum3pm","Pres9am","Pre3pm","Temp9am","Nub9am","Nub3pm","Evaporacion","Sol","Temp3pm","LluviaHoy","target"
"230","Subtropical","Verano",0,26,7,9,56,45,1012.9,1009.4,25.3,2,3,7.4,11.8,30.8,0,13
"231","Temperate","Verano",4,70,28,33,80,39,1015,1018.6,13.4,4,5,3,11.3,16.7,1,7.8
"232","Subtropical","Primavera",0,33,7,15,45,30,1014.5,1010.8,21.5,0,1,7.4,12.5,28.4,0,18.8
"233","Subtropical","Primavera",0,41,13,28,82,85,1015.3,1013.3,19.6,6,7,2.8,10.3,20.8,0,8.2
"234","Subtropical","Invierno",2.8,56,28,28,65,56,1017.1,1014.5,15.6,3,2,2.4,8.5,16.5,1,4.1
"235","Temperate","Primavera",2.4,28,13,13,55,38,1033.7,1032.5,12.4,1,0,5.8,12.2,17.2,1,11
"236","Tropical","Primavera",0,35,6,24,66,57,1016.1,1011.3,28.5,4,2,8.6,11.2,31.4,0,10.2
"237","Subtropical","Primavera",0,35,17,11,25,38,1011.6,1010.5,25,7,7,9.6,0.3,26.6,0,14.5
"238","Temperate","Invierno",0,59,30,30,68,85,1019,1013.3,9.5,2,7,2.4,4.7,7.6,0,5.8
"239","Temperate","Verano",0,46,19,20,57,30,1015.5,1012.7,17.4,2,2,6,13.8,22.9,0,17.6
"240","Tropical","Primavera",0,35,20,28,53,58,1013.4,1008.9,27.9,3,1,9.4,12.2,28.1,0,6.4
"241","Subtropical","Invierno",0,31,19,15,79,58,1021.6,1019.1,9.6,5,2,2,8.1,16.1,0,9.3
"242","Subtropical","Verano",2.2,31,13,13,65,67,1015.5,1015,25.5,7,7,8.2,0,25,1,4.2
"243","Subtropical","Verano",0,31,9,17,69,56,1017.3,1015.7,24.9,7,7,4,0.7,27.7,0,6.7
"244","Grassland","Otoño",0,37,22,26,67,48,1015.6,1012.6,19.3,7,7,4,7.5,22.1,0,5.9
"245","Subtropical","Otoño",0,33,0,22,58,54,1026.9,1024.2,25.5,3,3,6.2,9.2,26.4,0,5.3
"246","Temperate","Otoño",0,41,20,20,49,30,1018.8,1015.3,22.3,1,1,8.6,10.8,29.5,0,11.2
"247","Tropical","Invierno",0,43,30,17,15,13,1015.6,1012.5,23.6,3,2,8.2,11.1,30.8,0,11
"248","Temperate","Primavera",0.2,52,24,26,79,63,1018.9,1017.6,15.5,7,6,3.6,5.6,17,0,7.5
"249","Tropical","Invierno",0,35,9,24,63,48,1021.9,1017.8,18.2,1,1,7.4,11.2,21.9,0,13.5
"250","Subtropical","Verano",0,44,13,30,60,52,1022.6,1020.8,20.3,3,2,9,9.8,22.5,0,7.8
"251","Subtropical","Primavera",0,76,13,46,40,27,1008,1004.4,23.2,4,1,5.2,10.7,28.1,0,16
"252","Temperate","Invierno",0,26,15,9,73,42,1026.2,1024.3,10.6,0,6,2.4,8.2,17.6,0,12.6
"253","Tropical","Primavera",0,39,19,28,65,63,1014.7,1012.6,26.5,7,2,9.8,8.7,27.9,0,6.9
"254","Temperate","Otoño",0.8,30,13,17,97,77,1031.3,1029.3,11.1,7,7,1.8,0.1,14,0,4.8
"255","Subtropical","Verano",0,43,20,31,56,44,1010.1,1007.5,21.4,7,4,10.6,5.8,25.5,0,10.5
"256","Temperate","Verano",0,35,15,17,29,10,1019.2,1015.7,21.1,3,3,10,13.3,30.1,0,17.4
"257","Tropical","Invierno",0,37,19,15,74,30,1013.6,1009.8,26.4,1,0,5.4,10.5,32.1,0,11.3
"258","Temperate","Invierno",0.2,20,15,6,81,52,1033.2,1030.7,5.6,7,7,1,5,10.5,0,8.4
"259","Temperate","Otoño",0.8,33,6,19,95,64,1021.6,1018.3,16.9,8,1,4,5,23.2,0,7.3
"260","Temperate","Primavera",0.6,26,19,17,68,54,1023.2,1020.3,12.2,8,8,3.4,8.7,14.2,0,12
"261","Subtropical","Verano",5,35,20,19,93,89,1005.1,1003.1,22.6,8,8,7,0,23.7,1,2.6
"262","Subtropical","Otoño",0,31,4,17,82,48,1024.1,1021,12.9,3,1,2.2,7.8,17.6,0,11.3
"263","Temperate","Otoño",8,26,7,7,88,59,1016.6,1014.7,12.9,2,6,1,7.9,19.7,1,12.9
"264","Temperate","Primavera",0,39,13,20,71,59,1019.3,1019.9,12.8,7,7,3.6,3.9,14.5,0,6.9
"265","Subtropical","Otoño",0,37,13,26,55,57,1022.2,1020.4,25.1,4,4,7.8,6.1,25.8,0,7.8
"266","Temperate","Otoño",0,74,46,35,52,60,1002.5,1000.5,15.7,1,7,7,6.1,17.9,0,8.7
"267","Temperate","Verano",0,39,24,22,61,51,1008.8,1003.9,20.3,2,5,6.6,11,24.7,0,10.7
"268","Temperate","Otoño",0,35,17,13,55,27,1020.2,1016.6,23.4,1,1,7,11.9,31.4,0,13.6
"269","Subtropical","Primavera",17.2,54,31,37,77,69,1017.8,1017.4,17.9,7,7,2.2,0.8,19.1,1,4.4
"270","Temperate","Otoño",3.4,70,24,41,70,55,1000.9,994.2,14.4,7,7,1.8,3.9,18.4,1,6.7
"271","Subtropical","Otoño",0,35,6,15,32,25,1017.3,1014.3,25.6,5,5,8.2,11,30.8,0,19.3
"272","Temperate","Primavera",27.8,44,28,24,62,54,1013.3,1017.1,11.8,4,8,5,8.2,13.5,1,6.3
"273","Subtropical","Invierno",0,46,17,22,48,30,1018.4,1017,14,1,1,6.2,10.6,19.6,0,9.1
"274","Temperate","Otoño",0.4,33,17,20,79,50,1021.8,1019.4,14.2,3,1,1,9.2,18.9,0,11.5
"275","Subtropical","Primavera",0,31,17,6,51,29,1031.3,1027.6,18.6,0,1,4.8,11.2,24.9,0,15.8
"276","Tropical","Invierno",0,30,17,19,69,56,1016,1012.2,24,6,3,4.8,5.5,26.9,0,9
"277","Subtropical","Verano",0,56,24,19,41,24,1011.2,1007.4,24.1,1,0,11.8,13.2,32.8,0,16.2
"278","Temperate","Verano",0,37,17,30,78,47,1021.3,1020.1,17.1,6,3,4,12.4,23.4,0,15.2
"279","Subtropical","Invierno",0,22,11,7,100,58,1029.5,1024.8,7.7,7,1,1.2,5.8,18.5,0,14.6
"280","Temperate","Verano",0,41,11,28,55,54,1029.8,1028,16.9,2,1,9.2,11.1,18.8,0,9.2
"281","Temperate","Verano",1,39,20,22,68,42,1030.4,1029.1,13.9,8,7,4.2,5.6,19.3,0,8.7
"282","Subtropical","Primavera",0,39,9,20,47,46,1022.1,1019.5,16.1,7,3,8.2,13.1,20,0,13.1
"283","Temperate","Invierno",1.2,54,20,26,64,51,1020.5,1018.6,10.7,2,7,3,7.8,16.1,1,10.5
"284","Temperate","Otoño",0,17,6,6,74,43,1026.7,1023.5,6.5,0,1,1.2,8.9,13.9,0,13.3
"285","Subtropical","Invierno",1.6,17,6,6,100,86,1020.4,1016.4,14.1,7,8,2.4,0.2,17.4,1,7.1
"286","Subtropical","Primavera",0,52,20,28,82,77,1014.2,1012.5,20.9,5,6,6.4,9.7,22.9,0,4.5
"287","Subtropical","Verano",0,43,26,20,27,35,1012.4,1011.1,33.8,0,1,10.8,10.8,33.1,0,15.7
"288","Temperate","Verano",12.8,44,9,28,81,54,1007.6,1006,20.5,7,5,4.8,7.6,25.7,1,9.4
"289","Subtropical","Otoño",0,44,7,26,71,57,1021.6,1018.8,24.5,2,1,8,11.8,26.8,0,7.3
"290","Temperate","Invierno",0,24,9,13,81,40,1025.6,1023.5,6.3,3,2,2,7.6,13.9,0,11.9
"291","Temperate","Otoño",0,81,31,31,66,47,1020.7,1016.5,13.9,7,7,3.2,5,20.7,0,15.9
"292","Temperate","Otoño",11.8,44,20,22,87,66,1014.5,1013.1,9.2,7,3,1.6,2.9,12.6,1,5.7
"293","Temperate","Verano",0,50,24,22,27,20,1016.3,1012.1,26.7,1,5,12,10.1,33.7,0,18.7
"294","Tropical","Invierno",0,33,15,22,51,31,1012,1008.6,27.5,3,2,7,10.8,32.4,0,11.7
"295","Temperate","Invierno",0.2,52,17,19,82,75,1024.7,1021.7,10.4,7,7,0.6,0.9,11,0,3.4
"296","Temperate","Otoño",0,61,20,37,69,47,1016,1013.7,16.1,8,7,6.2,4.3,20,0,12.8
"297","Tropical","Verano",0,28,7,17,66,42,1009.7,1005.4,29.7,3,2,8,12.1,33.9,0,12.5
"298","Temperate","Verano",0,41,24,26,63,53,1023,1022.7,16.1,7,6,6.2,9.4,18.9,0,6.3
"299","Grassland","Invierno",0,28,13,19,95,76,1008.8,1007.5,9.1,7,8,1,0,11.6,0,6.6
"300","Subtropical","Otoño",7.6,52,26,17,95,95,994.6,995.2,20.1,8,7,4,2.8,21.7,1,4.2
"301","Subtropical","Verano",0,26,6,11,58,59,1020,1016.3,27.5,7,7,8.4,8.7,27.7,0,10.1
"302","Subtropical","Otoño",10.2,33,17,17,92,65,1031.3,1028.4,16,8,6,3.8,3,20.4,1,6.9
"303","Subtropical","Primavera",0,63,30,9,40,15,1017.2,1012.6,26.7,3,1,42.4,12.6,36.1,0,15.3
"304","Grassland","Otoño",4,35,13,20,84,35,1010.8,1010.6,15.7,0,4,4.9,10.7,27.5,1,15.4
"305","Subtropical","Verano",0,39,13,15,28,18,1012.4,1008,25.3,0,0,9.6,13.2,38,0,21.6
"306","Temperate","Otoño",2.8,54,11,20,74,59,1015,1016.2,13.8,8,8,1.8,3.6,16.1,1,4.9
"307","Desert","Otoño",0,46,26,22,52,23,1017.1,1016,20.6,6,2,12.8,6.2,27.9,0,8.5
"308","Temperate","Primavera",0,33,11,19,71,63,1013.8,1011,14.5,7,4,6.6,7.8,18.1,0,10.6
"309","Temperate","Primavera",0,57,20,19,57,37,1016.6,1014.9,13.8,6,2,4.4,11.5,19.5,0,10.7
"310","Temperate","Invierno",0,24,9,13,75,42,1035.8,1031.1,5.9,3,6,0.8,9.3,15.7,0,15.2
"311","Tropical","Primavera",0,35,13,24,56,69,1013.7,1011,28,3,7,9,6.6,27.6,0,6.9
"312","Temperate","Primavera",0,56,9,7,81,89,1003.4,1007,16.6,7,7,10.2,0.9,14.2,0,0.200000000000003
"313","Temperate","Otoño",1.6,63,19,26,77,33,1009.2,1007.6,19.9,7,2,2.8,6.9,26.1,1,11.4
"314","Temperate","Primavera",0.2,56,30,31,88,62,1013.1,1016.5,11.9,8,7,0.6,1.9,13.5,0,3.1
"315","Grassland","Invierno",0,50,19,19,24,16,1023.9,1020.5,14.9,0,0,6.4,11.1,20.1,0,17.7
"316","Tropical","Invierno",0,31,2,20,71,63,1018.7,1015,24.9,1,1,5,10,26.1,0,9.3
"317","Subtropical","Invierno",0,31,19,13,49,41,1030.3,1027.4,10.8,1,2,3,9.5,15.8,0,10.7
"318","Temperate","Otoño",0.2,33,7,15,57,44,1020.7,1021.7,14.8,1,4,4.8,9,19.4,0,9.8
"319","Subtropical","Primavera",0,31,15,19,81,77,1018.6,1016.3,19.8,1,2,3.8,9.9,21.2,0,4.6
"320","Temperate","Verano",4,48,19,19,42,59,1003.1,1001.9,16.6,3,6,7.6,5.8,14.7,1,7
"321","Tropical","Verano",0,41,13,33,57,47,1009.4,1006.9,29.9,1,5,7.8,11.8,32.1,0,10.6
"322","Tropical","Primavera",0,39,0,30,67,61,1014.4,1010.8,28.8,3,1,7,10.2,30.6,0,9.5
"323","Temperate","Verano",1,37,7,17,82,64,1012.1,1013.9,18.4,7,7,20.2,2.3,19.2,0,4.4
"324","Subtropical","Invierno",0.2,54,24,28,70,57,1016.7,1015.6,16.7,2,2,4.2,9.2,17.4,0,3.9
"325","Tropical","Otoño",0.6,41,20,28,78,72,1016.8,1014.9,22.6,7,8,4.2,0.2,23.2,0,3.7
"326","Temperate","Primavera",0,41,2,24,78,43,1027.6,1024.8,9,5,6,2.8,6.7,18,0,20.7
"327","Grassland","Otoño",3.8,30,15,17,84,41,1020.8,1021.1,13.9,0,3,1.6,9.3,20.5,1,11.1
"328","Subtropical","Verano",0.8,35,13,11,51,56,1017.1,1014.8,25.6,6,7,5.8,5.1,25.9,0,8.9
"329","Tropical","Primavera",1.6,39,19,26,68,51,1014.8,1011.2,25,5,3,4.2,7.1,27.5,1,9
"330","Tropical","Invierno",0,30,0,22,82,59,1013.8,1009.4,22.4,6,3,3.4,7.7,25.8,0,13.1
"331","Temperate","Primavera",0,35,24,11,64,38,1025.1,1022.5,13.1,1,1,3.4,12.9,22.5,0,19.8
"332","Temperate","Otoño",0,33,17,9,67,43,1027.7,1024.5,15.1,3,5,2.6,10.2,20.9,0,11.5
"333","Temperate","Primavera",0,56,17,22,65,27,1023.2,1021.6,12.6,7,5,6.2,9.4,19.6,0,13.3
"334","Desert","Otoño",0,37,26,7,31,15,1021.5,1018.9,16.4,0,0,11.2,11,24.6,0,12.5
"335","Temperate","Verano",0,59,19,28,33,21,1006.9,1007.8,31.3,2,7,13.8,11.4,36.5,0,21
"336","Subtropical","Verano",0,54,31,11,37,16,1019.2,1014.4,25.4,1,0,9.2,12.6,33.7,0,19.7
"337","Subtropical","Invierno",0,70,43,37,44,40,1003.4,1003.9,13,2,5,5.6,9.4,14.7,0,5.5
"338","Temperate","Invierno",0,59,15,15,82,55,1030.6,1026.2,7.5,1,1,1,8.2,14.9,0,10
"339","Temperate","Invierno",0.2,19,7,11,86,79,1033.4,1031.2,10,8,8,1,0.2,11.8,0,3.1
"340","Desert","Otoño",0,46,28,19,57,25,1017.6,1015.3,19.3,0,0,15,11.8,31,0,15.1
"341","Temperate","Primavera",0,35,15,15,65,28,1013.4,1009.6,23.9,1,6,7.2,12.9,31.3,0,13.2
"342","Temperate","Verano",0,37,13,22,33,8,1011.5,1007.8,28.2,2,7,11,6.9,37.4,0,20.2
"343","Tropical","Verano",1.6,43,20,24,64,49,1013.6,1010.9,29.4,6,3,8.6,10,31.3,1,8.3
"344","Subtropical","Otoño",0.6,52,26,31,73,78,1021.3,1019.2,25.3,6,7,6.4,6.5,24.4,0,6.3
"345","Subtropical","Invierno",2,43,17,22,80,55,1022,1021,9.9,4,5,0.8,4.2,14.9,1,11.9
"346","Grassland","Verano",62,61,30,28,96,95,1004.8,1003.2,18.9,8,8,3.4,0,19.3,1,1
"347","Grassland","Verano",0,44,22,24,48,15,1014.2,1012.8,16,1,1,10.6,13.1,25.2,0,13.4
"348","Subtropical","Invierno",0,52,9,28,85,40,1026.1,1021.4,12.3,7,1,1.8,7.7,21.2,0,15.5
"349","Subtropical","Verano",0,61,26,39,51,42,1012.3,1008.7,25.6,5,2,11,10.2,29.5,0,7.6
"350","Desert","Verano",0,54,22,22,48,12,1011.7,1008.7,22.6,0,0,10.2,12.5,33.5,0,15.1
"351","Temperate","Otoño",0,26,9,11,94,55,1032.8,1029.9,7.9,0,1,0.4,9.7,17.5,0,16.9
"352","Subtropical","Invierno",0,30,11,13,72,44,1030.7,1027.9,11.3,0,1,0.8,9,19.1,0,15.4
"353","Temperate","Invierno",0.4,37,9,7,79,49,1011.7,1008.3,9,4,4,2.8,6.1,14.3,0,11
"354","Temperate","Invierno",7.4,46,17,22,85,66,1018.7,1019,6.8,2,3,2.2,7.3,10.8,1,8.5
"355","Temperate","Verano",0,41,6,19,80,13,1012.1,1007.6,18,3,2,7.4,11.8,34.5,0,23.8
"356","Subtropical","Otoño",0,30,11,19,78,40,1019.5,1014.9,15.9,5,5,4,9.5,24.2,0,12.4
"357","Temperate","Verano",0.2,48,28,30,73,58,1019.8,1019.1,17.1,8,4,5.2,6,20.4,0,7.1
"358","Subtropical","Verano",0,50,30,19,42,25,1009.1,1007,23.2,7,6,11,8.3,35.1,0,17.3
"359","Temperate","Verano",0,28,7,15,64,48,1017.4,1014.1,18.4,5,1,5.4,11.7,25.5,0,12
"360","Tropical","Primavera",0,43,17,31,56,54,1013.7,1009.9,27.9,3,2,11.4,11.8,28.8,0,8.1
"361","Subtropical","Primavera",0.4,52,17,26,64,77,1021.5,1021.8,16.7,5,5,3.6,9.3,14.4,0,10.6
"362","Desert","Otoño",0,56,20,20,63,37,1022.3,1021.5,17.5,1,4,7.8,11.4,23.6,0,13.1
"363","Desert","Invierno",0,57,26,39,40,18,1018.1,1014,13.7,5,7,2,9.1,23.6,0,14.7
"364","Grassland","Invierno",0,35,7,11,42,24,1019.6,1015.5,11.7,0,0,6.2,10.7,20.1,0,18.5
"365","Subtropical","Otoño",1.4,48,13,20,57,44,1020.5,1019.4,25.3,3,3,5,8.2,26.4,1,8.2
"366","Temperate","Primavera",1.4,41,30,26,61,49,1022.1,1018.4,12.6,7,3,2.8,11.2,19.6,1,15.9
"367","Temperate","Primavera",0,31,7,20,79,56,1018,1017,11.3,7,4,2.6,4,15.6,0,11.7
"368","Temperate","Otoño",0,19,7,17,79,60,1024.4,1022.2,11.3,7,7,1.2,6.2,18.3,0,12.1
"369","Grassland","Invierno",0,57,15,30,85,48,1014.1,1010.5,8.8,7,6,2.4,4.7,15.3,0,9.1
"370","Temperate","Invierno",0,63,28,24,64,56,1007.4,1000,12,7,7,3.8,3.8,14.5,0,6.9
"371","Tropical","Verano",4,41,20,30,75,64,1008,1004.2,30.2,7,8,0.8,10.8,32.4,1,7.4
"372","Desert","Invierno",0,41,20,24,50,23,1025.4,1020.2,10.9,0,0,4,10.5,18.1,0,15
"373","Subtropical","Invierno",0,37,13,19,57,31,1020.1,1018.1,10.2,0,0,4.2,9.8,17.1,0,9.6
"374","Subtropical","Primavera",0,30,17,20,30,12,1020.5,1017.1,22.2,0,6,5.2,9.9,29.6,0,18.5
"375","Subtropical","Invierno",16.6,69,6,15,85,66,1008.9,1004.8,14.6,7,6,2.8,2.7,18.1,1,8.8
"376","Grassland","Invierno",0,31,13,17,43,27,1024,1020.5,9.2,0,0,6.6,10.2,16.1,0,14.6
"377","Tropical","Otoño",0,48,28,31,39,52,1018.5,1016.2,24.2,1,2,7.8,10.5,25.4,0,5.5
"378","Grassland","Primavera",0,35,22,13,56,19,1017.5,1015,15,1,0,8.5,13.4,24.3,0,17.5
"379","Subtropical","Verano",1.4,39,30,24,36,39,1008.3,1007.6,20.3,1,1,7,12.8,24.9,1,9
"380","Subtropical","Otoño",0,44,11,17,55,37,1015.6,1013.4,23.7,7,8,8.2,9.4,31.4,0,13
"381","Tropical","Invierno",0.4,48,33,31,76,64,1017.7,1014.8,22.1,6,6,5,6.3,25.5,0,6.4
"382","Subtropical","Primavera",4.2,54,33,30,69,60,1023.8,1021.1,14.9,7,7,3.8,6.2,16.8,1,6
"383","Temperate","Invierno",0,50,13,28,72,44,1032.7,1029.6,6.6,1,3,1.6,9.3,12.6,0,14.8
"384","Subtropical","Invierno",6,33,0,17,96,97,1019.6,1017.1,15,8,8,2.8,0,15.5,1,2.5
"385","Subtropical","Otoño",0,56,19,30,51,31,1018.2,1015.4,15.1,1,1,6.6,10.3,19.8,0,8.8
"386","Temperate","Otoño",0.6,26,13,11,81,62,1023.2,1019.3,12.4,4,2,0.6,6.9,18.5,0,11.6
"387","Temperate","Invierno",0,35,2,17,87,45,1026.7,1023.8,4.9,1,1,2.4,10,15.3,0,16.7
"388","Subtropical","Otoño",0.4,81,28,52,51,54,1006.6,1004.1,21.9,1,7,4.6,7.9,18,0,9.5
"389","Temperate","Invierno",0,57,33,35,73,59,1020.9,1017.5,8.8,8,7,3,5.8,12.8,0,9
"390","Temperate","Invierno",1.6,26,15,9,95,77,1017.1,1016.5,10.9,8,7,1.2,0,12.4,1,4.5
"391","Temperate","Verano",0,41,17,19,58,43,1023.7,1020.8,16.3,1,1,2.4,13.5,22.9,0,16.4
"392","Temperate","Otoño",15.8,28,9,17,99,76,1005.9,1006.7,11.8,8,7,2.2,1,14.8,1,4.8
"393","Subtropical","Invierno",0.2,30,13,11,62,64,1017.4,1016.5,17.1,1,1,2.4,9.8,18,0,3.7
"394","Tropical","Primavera",0,33,6,28,59,26,1017.5,1013.6,24.4,0,1,6.4,10.6,29.2,0,15.2
"395","Subtropical","Primavera",0,26,11,13,58,56,1021.4,1019.6,16.9,2,5,5.4,10,18.5,0,7.4
"396","Grassland","Primavera",0,63,39,31,5,2,1009.8,1009.1,27.1,0,0,15.6,11.3,31.4,0,11.9
"397","Temperate","Invierno",0,72,15,41,73,56,1006.4,1002.2,12.4,4,6,1.6,6.6,14.3,0,9.5
"398","Temperate","Verano",0.8,50,7,20,93,22,1011,1009.8,18.8,6,1,8.2,11.2,33.8,0,20.1
"399","Temperate","Verano",3.2,54,19,19,45,28,1014.9,1019.5,13.8,5,3,10.4,11.9,18.6,1,7.3
"400","Temperate","Verano",0,52,7,13,33,10,1012.9,1009.9,29.1,7,5,15.2,11.4,39.2,0,20.7
"401","Temperate","Invierno",0,41,7,24,77,61,1024.3,1024.6,11.6,6,7,1,3.2,15.3,0,10.9
"402","Subtropical","Verano",3,78,26,30,93,93,1012,1009.6,22.5,8,8,4.8,0,19.7,1,2.6
"403","Temperate","Invierno",0.8,48,9,33,78,38,1020.7,1017.5,8.9,1,3,3.6,10.4,15.7,0,17.2
"404","Temperate","Otoño",0.2,41,17,20,65,53,1017.9,1018,15.2,8,7,5,4.9,18.4,0,6.2
"405","Temperate","Verano",0,48,19,28,62,38,1017.3,1016.7,16.8,8,1,6.4,8.6,22.7,0,11.4
"406","Temperate","Otoño",1,65,15,37,39,96,1003.9,1008.5,26.1,8,8,5,1.7,16.4,0,11.6
"407","Tropical","Otoño",0,39,13,30,69,53,1015.9,1013,22.1,6,2,2,7.8,25,0,8.5
"408","Tropical","Invierno",0,35,20,24,59,49,1020.5,1016.3,20.5,2,1,6.8,10.4,23.3,0,13.1
"409","Subtropical","Otoño",0,31,11,24,81,58,1021.8,1020.9,20.8,7,2,7.6,6.1,24.7,0,6.5
"410","Temperate","Invierno",0.2,43,17,19,71,64,1020,1022.4,6.8,7,7,1.2,4,8.3,0,5.7
"411","Temperate","Primavera",0,30,15,19,67,50,1017.1,1015.2,13.2,7,7,4.8,3.6,16.1,0,8.1
"412","Temperate","Verano",0,44,17,11,60,33,1019.4,1015.9,14.1,1,1,7.3,11.7,24.9,0,15.1
"413","Tropical","Verano",1,43,6,24,75,60,1007.2,1005.6,26.3,7,7,9.4,4.1,29.8,0,7.5
"414","Temperate","Invierno",0,33,11,20,78,70,1024.2,1022.6,9.6,5,7,2,1.9,12.7,0,6.7
"415","Temperate","Invierno",0.2,20,0,9,91,76,1036.2,1033.9,10.1,7,6,0.4,1.7,12.4,0,4.2
"416","Subtropical","Invierno",0,61,30,43,36,22,1011.7,1007.9,17.2,5,5,5.6,8.7,22.6,0,13
"417","Subtropical","Primavera",0,39,15,11,41,19,1015.4,1011.4,23.5,0,0,11.6,13.1,33.3,0,17.6
"418","Temperate","Primavera",0,48,26,30,61,43,1023.5,1019.6,11.1,1,1,1.6,10.8,17.9,0,14.8
"419","Temperate","Invierno",0,39,7,15,60,48,1020.8,1019.2,11.4,7,7,4.6,2.4,17,0,7.9
"420","Subtropical","Primavera",0,54,6,24,25,57,1007.3,1007.1,26.8,7,7,11,4.1,24.7,0,7.1
"421","Subtropical","Primavera",0,31,19,9,61,28,1028.6,1023,15.8,0,1,4.4,11,23,0,16.4
"422","Grassland","Invierno",0,33,11,17,93,44,1032.5,1030.1,6.9,0,0,1.2,8.4,16.9,0,13.1
"423","Subtropical","Verano",2.2,35,4,9,80,89,1016.6,1015.1,26.6,6,8,8.4,3.9,23.9,1,6.2
"424","Temperate","Primavera",0,26,9,9,60,44,1018.3,1015,14.3,1,6,6.8,11.9,20.7,0,14.1
"425","Subtropical","Primavera",2,69,24,35,29,20,1001.9,1001.6,23.2,8,7,1.8,1.5,23,1,6.7
"426","Tropical","Invierno",0,31,17,13,79,65,1013.4,1010.2,23.6,7,4,5.2,3.9,26.9,0,9.1
"427","Subtropical","Verano",0,35,13,20,38,40,1016.6,1013.1,26.7,0,0,12,13.3,30.3,0,15.3
"428","Temperate","Otoño",0,50,9,28,70,23,1013.7,1008.2,16.6,2,5,2,9.8,31.7,0,23.9
"429","Subtropical","Otoño",0.6,44,22,17,70,65,1019.9,1019.5,20.8,7,7,6.2,0.3,21.4,0,1.8
"430","Temperate","Invierno",12,54,24,20,79,87,1015.4,1016.4,11,7,7,1.4,5,12.5,1,4.7
"431","Temperate","Invierno",0.2,37,15,11,70,64,1024.1,1023,11.8,6,7,1.6,3.8,15.2,0,6.3
"432","Temperate","Otoño",0,50,9,24,58,32,1009.4,1005.2,15.2,6,6,3.2,9.7,23.5,0,13.3
"433","Temperate","Otoño",0,37,26,17,65,27,1024.7,1021.1,13.5,0,1,4,10.3,24.2,0,15.3
"434","Temperate","Otoño",0,28,15,15,57,25,1030,1025.3,15,2,1,3.6,9.7,23.9,0,16.4
"435","Temperate","Invierno",0,33,20,9,71,59,1023.2,1018.6,7.9,7,7,1.8,5.4,13.8,0,12.2
"436","Subtropical","Invierno",2.2,52,17,15,92,84,1021.9,1019.9,18,8,6,2.2,2.1,18.6,1,2.1
"437","Grassland","Primavera",0,44,17,28,29,19,1018.4,1013.2,21.6,0,1,8.4,12.9,26.9,0,17.8
"438","Tropical","Otoño",0,31,15,13,56,52,1018.5,1016.4,19,7,7,6,2.8,24.3,0,14.2
"439","Subtropical","Invierno",0,35,4,15,62,32,1020.6,1017.4,17.1,0,1,2.4,9.6,21.7,0,11.7
"440","Temperate","Verano",0,63,15,44,68,32,1018.7,1014.1,22.6,1,1,6.6,12.7,33.8,0,21.2
"441","Temperate","Verano",0,39,11,9,63,34,1015.2,1010.4,13.9,2,7,7,10.3,22.2,0,16.1
"442","Tropical","Verano",41.6,33,20,9,83,70,1011.1,1007.9,25.2,7,7,3.4,2.8,29.2,1,6.7
"443","Temperate","Invierno",1.2,48,9,15,82,87,1008.6,1008.6,9.9,7,8,0,0,10.8,1,4.5
"444","Temperate","Verano",0.2,44,17,30,79,58,1010.6,1013.8,16.8,8,8,1.8,1.2,17.6,0,4.6
"445","Subtropical","Verano",0,33,9,15,61,58,1007.8,1004.9,30.9,5,6,9.6,9,30.4,0,6.4
"446","Subtropical","Primavera",1.6,44,31,20,67,53,1013.5,1013.5,19.2,3,3,2.8,9.2,19.6,1,6.4
"447","Temperate","Invierno",0,54,19,24,85,71,1017.7,1016,11.9,7,7,1.2,2.2,14.7,0,5.7
"448","Subtropical","Otoño",0,31,15,15,43,23,1012.9,1009.6,23.9,6,5,6,6.1,30,0,15.2
"449","Subtropical","Verano",0,44,11,11,61,63,1006.5,1000.6,27.1,7,7,4.2,7.2,30.7,0,12.3
"450","Temperate","Primavera",0,61,7,20,75,40,1015.5,1010.2,15.8,8,7,5.8,6.9,27.2,0,19.1
"451","Subtropical","Invierno",0,26,4,7,73,43,1030.4,1026.6,14.6,1,2,3.4,10,21.4,0,15
"452","Subtropical","Invierno",0,33,17,17,59,68,1023.9,1022.8,15.4,1,3,3.6,9.6,19.1,0,10.1
"453","Temperate","Otoño",13,33,13,20,88,46,1015.6,1014.4,18.9,1,1,5,10.5,26.8,1,11.5
"454","Temperate","Otoño",0,54,39,30,55,36,1022.5,1019.8,18.5,2,1,6.6,10.1,25.5,0,12.6
"455","Subtropical","Invierno",0,69,24,41,44,32,1015.2,1013.2,11,0,1,1.8,9.9,12.8,0,6
"456","Subtropical","Primavera",0,61,37,30,78,73,1028.1,1032.7,20.4,7,8,7,1.1,18.6,0,7.6
"457","Temperate","Verano",0,33,9,24,63,63,1018.6,1015.5,18,1,6,5.2,8.8,20.9,0,11
"458","Desert","Otoño",0,24,13,13,82,45,1026.4,1024.7,11.5,1,5,3.4,6.4,15.9,0,8.8
"459","Temperate","Verano",0,46,17,31,21,8,1010.2,1009,32,0,3,10,13,41.8,0,28.7
"460","Tropical","Primavera",0.2,37,19,24,58,56,1019.6,1016.7,26,6,5,4.2,7.3,26.4,0,11.4
